discounted_price,actual_price,discount_percentage,rating,rating_count,review_title,main_category,sub_category
99.0,666.66,85.0,3.9,24871.0,"It's pretty good,Average quality,very good and useful usb cable,Good USB cable. My experience was very good it is long lasting,Good,Nice product and useful,-,Sturdy but does not support 33w charging",Computers&Accessories,Accessories&Peripherals
899.0,1900.0,53.0,4.4,13552.0,"Good,Worth to buy,Great value for price,Good product,Nice product.,Reliable and worth it!,Much more sturdy and durable than Apple cable,Good",Computers&Accessories,Accessories&Peripherals
199.0,999.0,80.0,4.0,576.0,"Worth it!,Good one,Robust and effective.,Good,Good,It's a good product under 199 rupees It's neatly packed and has good quality built,Nice product,Worth the price",Computers&Accessories,Accessories&Peripherals
32999.0,45999.0,28.0,4.2,7298.0,"Decent product. Value for money.,Value for money,Improvements Needed,Everything thing good except the installation experience,Overall taking all aspects TV is good within the price point,Tv installation services,One among the good TVs in the market.,Picture",Electronics,"HomeTheater,TV&Video"
970.0,1999.0,51.0,4.2,462.0,"Product is as expected,Cable has problem with samsung galaxy s8 ultra tablet,Quality and service is good.,It's perfect, definitely what i needed,Worth buying this cable,Just awesome 👌,fast charge, sturdy build quality, absolute value for money product, 2yrs warranty, just go for it,Good",Computers&Accessories,Accessories&Peripherals
209.0,695.0,70.0,4.5,107687.0,"Functionality as described,Working,Great USB in budget,Good,Good,It just works,Works with my Casio ct-x700 well,Still working after 3 months",Computers&Accessories,Accessories&Peripherals
19999.0,34999.0,43.0,4.3,27151.0,"DETAILED REVIEW after 3 WEEKS of Usage !!!,Priceworthy.,It's a good product,Good,Vivid picture quality is stunning,SUPER DEAL,Value for money,Very nice",Electronics,"HomeTheater,TV&Video"
399.0,1099.0,64.0,4.2,24269.0,"Satisfied,Charging is really fast,Value for money,Product review,Good quality,Good product,Good Product,As of now seems good",Computers&Accessories,Accessories&Peripherals
999.0,1599.0,38.0,4.3,12093.0,"Dual Bandwidth,It's good,Simple and effective,Easy plug and play,Only 200mbps support,Great Device for Old Laptops,Good device but be careful for a defective one.,Excellent Speeds and Coverage!",Computers&Accessories,NetworkingDevices
59.0,199.0,70.0,4.0,9378.0,"Worked on iPhone 7 and didn’t work on XR,Good one,Dull Physical Looks,Just Buy it,Go for it,About the product,Get charging cable at the price,Working well.",Computers&Accessories,Accessories&Peripherals
333.0,999.0,67.0,3.3,9792.0,"Its slow in charging,Ok product,Looks good, but charges slow,very slow charing.,Poor quality, iPhone part will last for two months only, other two are ok,Charger,Product ok,Slow charging",Computers&Accessories,Accessories&Peripherals
507.0,1208.0,58.0,4.1,8131.0,"good tool to use for,Brand is always good,Overall good and a better experience,It is useful to me.,Works well with cpplus dvr,Good,Its not plug an play u need to install the driver and will support till 2.4 Ghz not above that,Surveillance Camera In My House",Computers&Accessories,NetworkingDevices
309.0,475.0,35.0,4.4,426973.0,"It's quite good and value for money,Works well,Hdmi cable,Value for money,All good,Gets the job done,Delivery was good,This one was my need to purchase",Electronics,"HomeTheater,TV&Video"
399.0,999.0,60.0,3.6,493.0,"Overall Good,Works well. Will comment on durability after using it for a few months.,Nice product,Channel button doesn't work,Compatible with every smart tv,functionality at a budget,Number keys not working,It's good to go ahead with this, for Samsung 6 series",Electronics,"HomeTheater,TV&Video"
199.0,395.0,50.0,4.2,92595.0,"Using it with my QC 3 Charger .So far- So good.A Quality cable with a sturdy construction & troublefree performance.,Awesome product go for buy it 👍,Execellent,Sturdy micro USB cable for Old phones,Super,Product description says 3 feet it's hardly a foot length wire.,Good,Excellent quality cable",Computers&Accessories,Accessories&Peripherals
1199.0,2199.0,45.0,4.4,24780.0,"Works flawlessly on Ubuntu 22.04 (if installed correctly),Best for kali. Do not read another review.,Nice product,From 0 to 70 …,Good External Wifi Signal Provider,Superb,Awesome and easy to use,Good product",Computers&Accessories,NetworkingDevices
179.0,500.0,64.0,4.2,92595.0,"Using it with my QC 3 Charger .So far- So good.A Quality cable with a sturdy construction & troublefree performance.,Awesome product go for buy it 👍,Execellent,Sturdy micro USB cable for Old phones,Super,Product description says 3 feet it's hardly a foot length wire.,Good,Excellent quality cable",Computers&Accessories,Accessories&Peripherals
799.0,2100.0,62.0,4.3,8188.0,"Good product but costly,It’s really long n sturdy no homo 🔥,Takes longer to charge than the regular cable,Quality is really good,iPhone X pink charging cable long one ☝️,A good purchase,It charges fine for me,Absolutely fantastic USB👍👍👍",Computers&Accessories,Accessories&Peripherals
6999.0,12999.0,46.0,4.2,4003.0,"Firestick plugging in issue, otherwise a good deal,Cheap & Best Product,Low budget led tv,Nice tv,Very. Good,Why is the installation guy asking for installation charge?,Good Budget Tv,Good TV but after using it for 9 days, has found a flaw",Electronics,"HomeTheater,TV&Video"
199.0,349.0,43.0,4.1,314.0,"Good product,Strong and powerful,Useful product.,Very nice 👌 👍 product,Good 👍🏻,Good,USB,Strong buid , study design , charging speed ☹️",Computers&Accessories,Accessories&Peripherals
230.0,499.0,54.0,3.7,2960.0,"The button contacts are not very good.,Okay for temporary use,Seller: Smart Place Store; Remote Not original,It's below average,Ok,Tata sky remote,Tatasky remote.,Working one, but parts are flimsy.",Electronics,"HomeTheater,TV&Video"
649.0,1399.0,54.0,4.2,179691.0,"Works on linux for me. Get the model with antenna.,Does what it say but other brands available at lesser price,Easy Handle,Great product,Perfect working,Speed is perfect,Great Design, Build, Connectivity Range, Packaging and other features but no linux support since v2,Very good",Computers&Accessories,NetworkingDevices
15999.0,21999.0,27.0,4.2,34899.0,"Worthy and most affordable - Great TV,Good product,It's really worth the money but,Better product in this budget,Product review,nice tv,Best product,Budget friendly TV",Electronics,"HomeTheater,TV&Video"
348.0,1499.0,77.0,4.2,656.0,"Nice,Awesome,Quick not charger🤏,Expensive at this price,Multiple mobile can’t be charged at a time,THIS IS FAST CHARGING ON BOTH MY SAMSUNG PHONES AND IPHONE TOO. Go for it !!,Excellent quality!,CHARGING CABLE",Computers&Accessories,Accessories&Peripherals
154.0,349.0,56.0,4.3,7064.0,"It's working,It's gud 😳,Cable quality is good.,Durable and Works Well,Good data cable same as shown in pic,Portronics knonnect L 1.2 mtr Micro USB cable,Ok,Great quality",Computers&Accessories,Accessories&Peripherals
179.0,799.0,78.0,3.7,2201.0,"Simple and good,Satisfied!,Good one,Light weight, good working,ok,Poor quality! Stopped working after a month!,Not able to connect,Works well with Airtel DTH",Electronics,"HomeTheater,TV&Video"
32990.0,47900.0,31.0,4.3,7109.0,"Best(Branded) Budget TV,A high-quality 4k Smart TV from Samsung,Received Defective,Got Replacement,Nice product but,Tv is good,Best budget tv,Value for money. Samsung is always good,Value for money product",Electronics,"HomeTheater,TV&Video"
139.0,999.0,86.0,4.0,1313.0,"A well-priced product.,Lenthy cord.,Product is working as expected.,Lengthy cable, works for car dashcam,Product is okay but they give 50rs for giving 5 stars.,Misleading length (1.2m), rest fine,Good Product,Good",Computers&Accessories,Accessories&Peripherals
329.0,845.0,61.0,4.2,29746.0,"Its ok product not too good not bad,Cheap and best,Performance,Works well,Not working with Fast Charger,This Type-C cable is awesome😍.,Does not support display,Good",Computers&Accessories,Accessories&Peripherals
13999.0,24999.0,44.0,4.2,45238.0,"Worth the price,Mi Smart Tv 32"" :- 7/10 average.,Worth using since 1.5 years,expect more from mi,Worth for money.,Good product,It’s good,Go for it without thinking twice.",Electronics,"HomeTheater,TV&Video"
309.0,1400.0,78.0,4.4,426973.0,"It's quite good and value for money,Works well,Hdmi cable,Value for money,All good,Gets the job done,Delivery was good,This one was my need to purchase",Electronics,"HomeTheater,TV&Video"
263.0,699.0,62.0,4.1,450.0,"Iphone User,Overall good,Perfect price, perfect fit,Good,Worth,Perfect replacement for Apple cable,At this price it's a steal.,Good cable with decent price",Computers&Accessories,Accessories&Peripherals
7999.0,14990.0,47.0,4.3,457.0,"Value for Money,Good product,Great excellent picture quality,value for money,Worth for the money,Good,100% Value for money,Value for money",Electronics,"HomeTheater,TV&Video"
1599.0,2999.0,47.0,4.2,2727.0,"A nice & sturdy product.,Assembly,nyc hairdryee,Good,Fits perfectly!!,Not suitable for 50inch and above 😟,Worth buying,Worth",Electronics,"HomeTheater,TV&Video"
219.0,700.0,69.0,4.3,20053.0,"You can trust on this one,The best usb cable,Wel build just like original .,Nice!!,Working perfectly,Basic,Good,No issues",Computers&Accessories,Accessories&Peripherals
349.0,899.0,61.0,4.5,149.0,"It worked well for some days later it is not working , I want it to replace.,Extremely fine,Superb product,This is very decent, quality is super good!,Good,Awesome Product Quantity & Value For Money,Go for it..,Be(a)st in the market.",Computers&Accessories,Accessories&Peripherals
349.0,599.0,42.0,4.1,210.0,"Good.,Good product,Ultimate product,Good Product,Not that good. But ok for the price.,Fast cable,Fast charging 👍,Best Alternative to Original Cable",Computers&Accessories,Accessories&Peripherals
26999.0,42999.0,37.0,4.2,45238.0,"Worth the price,Mi Smart Tv 32"" :- 7/10 average.,Worth using since 1.5 years,expect more from mi,Worth for money.,Good product,It’s good,Go for it without thinking twice.",Electronics,"HomeTheater,TV&Video"
115.0,499.0,77.0,4.0,7732.0,"Very good product and met my need.  Thanks,Decent value,Nice quality… trustable…,Just well in this price.,supports 2.4 amps fast charging,Nice,Nice.,Value for money",Computers&Accessories,Accessories&Peripherals
399.0,999.0,60.0,4.1,1780.0,"Better..!!,Charging speed is not guaranteed!,Exactly as advertised,Excellent warp charge cable,Nice,Amazing cable,Best fast charging cable,Really a good cable, Recommend",Computers&Accessories,Accessories&Peripherals
199.0,499.0,60.0,4.1,602.0,"Good product,Its good, but micro usb doesn't fit my phone.,Good and useful item,It is very best cable,good,2 in 1 Charging Cable.,Sturdy cable overall,Nice & Best Charger Cabel",Computers&Accessories,Accessories&Peripherals
179.0,399.0,55.0,4.0,1423.0,"GOOD,Thank you  Amazon very good charging cable,Good,Very good product,good quality,Very Good Product,This is fast charging USB!,Simply perfect at the price of below 100",Computers&Accessories,Accessories&Peripherals
10901.0,30990.0,65.0,4.1,398.0,"Good, Value for Money,Picture quality was nice....over all product nice,Till today everything okay,Y,Good,Outstanding Performance,Must buy,Value for money",Electronics,"HomeTheater,TV&Video"
209.0,499.0,58.0,3.9,536.0,"Value for money,Nice product,timely delivered with good packeging,Good in quality,Quite nice cable,  Go for it,Good product , value for money,Worth buying,Nice",Computers&Accessories,Accessories&Peripherals
1434.0,3999.0,64.0,4.0,32.0,"Good Product,Good product for my fire Tv,Over-all food,Good product,Product quality is very good and so is the customer service,It’s good,worth buying,Remote is working fine",Electronics,"HomeTheater,TV&Video"
399.0,1099.0,64.0,4.2,24269.0,"Satisfied,Charging is really fast,Value for money,Product review,Good quality,Good product,Good Product,As of now seems good",Computers&Accessories,Accessories&Peripherals
139.0,249.0,44.0,4.0,9378.0,"Worked on iPhone 7 and didn’t work on XR,Good one,Dull Physical Looks,Just Buy it,Go for it,About the product,Get charging cable at the price,Working well.",Computers&Accessories,Accessories&Peripherals
7299.0,19125.0,62.0,3.4,902.0,"Good in this price,Speakers and sound next level,Bad remote,Remote problem,Good quality 👍,Skywall 32 smart TV,Phone se screen chalane fasta hai,YouTube me I'd nhi bana pa raha hun",Electronics,"HomeTheater,TV&Video"
299.0,799.0,63.0,4.4,28791.0,"Good Stuff... Recommended!!!,Need better quality,एक मजबूत प्रोडक्ट है,Good,best buy of this cable,Best for,Tough,Nil",Computers&Accessories,Accessories&Peripherals
325.0,1299.0,75.0,4.2,10576.0,"Nice product .,Good quality Braided cable, VFM,Good cord, but has Earthing issue,Ok,Good product. Little bit fast charger for phones like redmi.,Fast charging is working properly,Money value product 👌,Cable a Nice product",Computers&Accessories,Accessories&Peripherals
29999.0,39999.0,25.0,4.2,7298.0,"Decent product. Value for money.,Value for money,Improvements Needed,Everything thing good except the installation experience,Overall taking all aspects TV is good within the price point,Tv installation services,One among the good TVs in the market.,Picture",Electronics,"HomeTheater,TV&Video"
